Property ID,BHK,Bathrooms,Area,Furnished Status,Lawn,Lift,Swimming Pool,Gym,Car Parking,Fresh Water Supply,Regular Electricity,Price,Price per sq. ft.
PROP-11128,5,5,7208,Unfurnished,Yes,Yes,Yes,Yes,Private Garage,Yes,No,64252112,8914
PROP-11129,3,3,2134,Unfurnished,No,Yes,No,No,Open,Yes,Yes,17690860,8290
PROP-11130,3,3,2437,Semi-Furnished,No,Yes,No,No,Open,Yes,Yes,20855846,8558
PROP-11131,4,5,4137,Semi-Furnished,Yes,Yes,No,No,Covered,Yes,Yes,37348836,9028
PROP-11132,2,2,1043,Unfurnished,No,Yes,Yes,Yes,Open,Yes,Yes,11922533,11431
PROP-11133,3,3,1930,Unfurnished,No,Yes,No,No,Open,Yes,Yes,15301040,7928
PROP-11134,2,3,1358,Fully Furnished,No,No,Yes,Yes,Covered,Yes,Yes,12433848,9156
PROP-11135,1,1,751,Fully Furnished,No,Yes,No,Yes,,Yes,Yes,8700335,11585
PROP-11136,4,4,4118,Unfurnished,Yes,No,No,No,Covered,Yes,Yes,40974100,9950
PROP-11137,3,3,1952,Semi-Furnished,No,Yes,No,No,Open,Yes,Yes,14087584,7217
PROP-11138,2,3,919,Fully Furnished,No,No,No,No,Open,Yes,Yes,10121866,11014
PROP-11139,1,1,481,Semi-Furnished,No,Yes,No,No,Open,Yes,Yes,4385277,9117
PROP-11140,3,3,1703,Unfurnished,No,No,No,No,Open,Yes,No,9952332,5844
PROP-11141,5,6,9517,Fully Furnished,Yes,Yes,No,No,Covered,Yes,Yes,99976085,10505
PROP-11142,1,1,469,Fully Furnished,No,Yes,No,No,Open,Yes,Yes,4155340,8860
PROP-11143,3,3,2569,Semi-Furnished,No,Yes,Yes,Yes,Covered,Yes,Yes,25923779,10091
PROP-11144,2,2,1448,Unfurnished,No,No,Yes,Yes,Open,Yes,Yes,13877632,9584
PROP-11145,3,4,2565,Fully Furnished,No,Yes,No,Yes,Open,Yes,Yes,21463920,8368
PROP-11146,1,2,674,Unfurnished,No,Yes,Yes,Yes,Open,Yes,Yes,5953442,8833
PROP-11147,5,6,8041,Unfurnished,Yes,Yes,No,Yes,Covered,Yes,Yes,86344258,10738
PROP-11148,3,4,1767,Unfurnished,No,Yes,No,No,Covered,Yes,Yes,19143678,10834
PROP-11149,4,4,4499,Unfurnished,Yes,Yes,No,No,Private Garage,Yes,Yes,45556874,10126
PROP-11150,3,4,1898,Fully Furnished,No,Yes,No,Yes,Covered,Yes,Yes,16548662,8719
PROP-11151,1,2,822,Unfurnished,No,Yes,Yes,Yes,,Yes,Yes,8866914,10787
PROP-11152,3,3,2215,Unfurnished,No,Yes,No,No,Covered,Yes,Yes,15950215,7201
PROP-11153,4,5,2898,Semi-Furnished,Yes,Yes,No,No,Covered,Yes,Yes,34741224,11988
PROP-11154,3,4,2080,Unfurnished,No,Yes,No,No,Covered,Yes,Yes,20207200,9715
PROP-11155,5,6,6819,Unfurnished,Yes,Yes,No,Yes,Covered,Yes,Yes,73195146,10734
PROP-11156,3,4,1908,Fully Furnished,No,Yes,No,No,Open,Yes,Yes,19656216,10302
PROP-11157,3,4,1598,Semi-Furnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,15078728,9436
PROP-11158,4,4,4974,Unfurnished,Yes,Yes,No,No,Private Garage,Yes,Yes,54420534,10941
PROP-11159,2,3,1211,Fully Furnished,No,Yes,No,No,Covered,Yes,Yes,13058213,10783
PROP-11160,3,4,2411,Fully Furnished,No,Yes,No,Yes,Open,Yes,Yes,25257636,10476
PROP-11161,3,4,1792,Semi-Furnished,No,No,Yes,Yes,Open,Yes,Yes,15491840,8645
PROP-11162,2,2,934,Fully Furnished,No,Yes,Yes,Yes,Covered,Yes,Yes,10336578,11067
PROP-11163,3,4,1987,Unfurnished,Yes,No,No,Yes,Covered,Yes,Yes,21566898,10854
PROP-11164,3,3,1671,Unfurnished,No,Yes,No,Yes,Covered,Yes,Yes,13790763,8253
PROP-11165,3,4,1984,Unfurnished,No,Yes,No,Yes,Open,Yes,Yes,17040576,8589
PROP-11166,3,3,1641,Unfurnished,No,Yes,No,No,Open,Yes,Yes,16711944,10184
PROP-11167,4,4,4525,Fully Furnished,Yes,Yes,No,No,Covered,Yes,Yes,58440375,12915
PROP-11168,4,5,4562,Unfurnished,Yes,Yes,No,Yes,Private Garage,Yes,Yes,53489450,11725
PROP-11169,2,2,1235,Unfurnished,No,No,No,Yes,Covered,Yes,Yes,8877180,7188
PROP-11170,4,4,2992,Unfurnished,Yes,Yes,No,No,Covered,Yes,Yes,37298272,12466
PROP-11171,2,3,946,Unfurnished,Yes,Yes,No,Yes,Covered,Yes,Yes,11445654,12099
PROP-11172,5,5,7639,Unfurnished,Yes,No,No,No,Covered,Yes,Yes,89017267,11653
PROP-11173,2,3,1208,Fully Furnished,Yes,Yes,No,Yes,Covered,Yes,No,11642704,9638
PROP-11174,3,3,1932,Semi-Furnished,No,Yes,No,No,Open,Yes,Yes,12646872,6546
PROP-11175,2,2,1275,Fully Furnished,No,Yes,Yes,Yes,Open,Yes,Yes,11079750,8690
PROP-11176,2,3,1178,Fully Furnished,Yes,No,No,No,Covered,Yes,Yes,13779066,11697
PROP-11177,2,3,1404,Unfurnished,Yes,Yes,No,Yes,Open,Yes,No,14129856,10064
PROP-11178,2,2,907,Unfurnished,No,Yes,No,Yes,Covered,Yes,No,8528521,9403
PROP-11179,4,5,4505,Unfurnished,Yes,Yes,No,No,Private Garage,Yes,No,39855735,8847
PROP-11180,2,3,1390,Semi-Furnished,No,Yes,No,No,Open,Yes,Yes,13521920,9728
PROP-11181,1,1,784,Unfurnished,No,Yes,No,No,Open,Yes,Yes,6017200,7675
PROP-11182,5,6,8619,Unfurnished,Yes,Yes,Yes,Yes,Private Garage,Yes,Yes,101342202,11758
PROP-11183,4,4,4618,Unfurnished,Yes,Yes,No,Yes,Covered,Yes,Yes,55619192,12044
PROP-11184,1,1,572,Unfurnished,No,Yes,Yes,Yes,,Yes,Yes,5078788,8879
PROP-11185,2,2,951,Unfurnished,No,Yes,Yes,Yes,Covered,Yes,Yes,11690643,12293
PROP-11186,3,3,1740,Semi-Furnished,No,Yes,No,No,Covered,Yes,Yes,12835980,7377
PROP-11187,3,4,2123,Semi-Furnished,No,Yes,No,No,Open,Yes,Yes,16306763,7681
PROP-11188,2,3,1053,Unfurnished,No,No,Yes,Yes,Open,Yes,Yes,9924525,9425
PROP-11189,3,4,2208,Semi-Furnished,No,Yes,No,Yes,Covered,Yes,Yes,17527104,7938
PROP-11190,4,4,4697,Semi-Furnished,Yes,Yes,No,Yes,Covered,Yes,Yes,43583463,9279
PROP-11191,4,4,3572,Fully Furnished,Yes,Yes,No,Yes,Private Garage,Yes,Yes,39902812,11171
PROP-11192,3,3,1919,Semi-Furnished,No,Yes,Yes,Yes,Open,Yes,Yes,20038198,10442
PROP-11193,1,1,547,Unfurnished,No,Yes,Yes,Yes,,Yes,Yes,5081083,9289
PROP-11194,3,4,2148,Semi-Furnished,No,Yes,No,Yes,Open,No,Yes,18487836,8607
PROP-11195,2,2,1301,Unfurnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,14706504,11304
PROP-11196,3,3,1959,Semi-Furnished,No,Yes,No,Yes,Open,Yes,Yes,15411453,7867
PROP-11197,5,5,9236,Semi-Furnished,Yes,Yes,No,No,Private Garage,Yes,Yes,105198040,11390
PROP-11198,3,3,1952,Semi-Furnished,No,Yes,No,No,Covered,Yes,Yes,18317568,9384
PROP-11199,2,2,1036,Semi-Furnished,No,Yes,No,No,Covered,Yes,Yes,11304832,10912
PROP-11200,1,2,483,Fully Furnished,Yes,Yes,Yes,Yes,Open,Yes,Yes,6495384,13448
PROP-11201,3,3,2264,Fully Furnished,No,Yes,Yes,Yes,Covered,Yes,Yes,26937072,11898
PROP-11202,2,3,1353,Fully Furnished,No,Yes,No,No,Covered,Yes,Yes,12760143,9431
PROP-11203,4,5,4476,Fully Furnished,Yes,No,No,Yes,Covered,Yes,Yes,49244952,11002
PROP-11204,3,3,1706,Semi-Furnished,No,Yes,No,Yes,Open,Yes,Yes,12603928,7388
PROP-11205,3,3,1761,Fully Furnished,No,Yes,No,No,Open,Yes,Yes,14250012,8092
PROP-11206,2,2,1373,Unfurnished,No,Yes,No,Yes,Covered,No,Yes,14652656,10672
PROP-11207,3,4,1885,Fully Furnished,No,Yes,No,No,Covered,Yes,Yes,17837755,9463
PROP-11208,5,5,5832,Fully Furnished,Yes,Yes,No,Yes,Private Garage,Yes,No,59503896,10203
PROP-11209,3,3,2553,Semi-Furnished,No,Yes,No,Yes,Covered,Yes,Yes,18108429,7093
PROP-11210,1,1,634,Semi-Furnished,Yes,Yes,No,Yes,Open,Yes,Yes,5082144,8016
PROP-11211,1,1,526,Fully Furnished,No,Yes,No,No,Open,Yes,No,5163216,9816
PROP-11212,3,3,2373,Unfurnished,No,Yes,No,Yes,Open,Yes,Yes,15495690,6530
PROP-11213,2,2,926,Unfurnished,Yes,No,No,Yes,Covered,Yes,Yes,9971168,10768
PROP-11214,1,1,634,Fully Furnished,No,Yes,Yes,Yes,Open,Yes,No,5735798,9047
PROP-11215,5,5,9841,Unfurnished,Yes,Yes,No,Yes,Private Garage,No,Yes,91590187,9307
PROP-11216,3,3,1933,Semi-Furnished,No,Yes,No,Yes,Covered,Yes,Yes,16183076,8372
PROP-11217,3,3,2086,Unfurnished,No,Yes,No,Yes,Covered,Yes,Yes,17238704,8264
PROP-11218,1,1,671,Semi-Furnished,No,Yes,No,Yes,Open,No,Yes,5741747,8557
PROP-11219,5,6,6136,Fully Furnished,Yes,Yes,No,No,Covered,Yes,Yes,58506760,9535
PROP-11220,5,5,9358,Semi-Furnished,Yes,Yes,No,Yes,Covered,Yes,Yes,108768034,11623
PROP-11221,2,3,1423,Unfurnished,Yes,Yes,Yes,Yes,Open,Yes,Yes,15125067,10629
PROP-11222,5,5,8788,Unfurnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,105078116,11957
PROP-11223,2,2,926,Fully Furnished,No,Yes,Yes,Yes,Covered,Yes,Yes,9634104,10404
PROP-11224,2,3,1355,Semi-Furnished,No,Yes,No,No,Open,Yes,No,8058185,5947
PROP-11225,3,3,2537,Semi-Furnished,No,Yes,Yes,Yes,Open,Yes,Yes,24733213,9749
PROP-11226,3,3,2380,Unfurnished,No,Yes,No,No,Covered,Yes,Yes,25487420,10709
PROP-11227,1,1,460,Semi-Furnished,No,Yes,No,No,Open,Yes,Yes,3215400,6990
PROP-11228,2,2,1406,Unfurnished,No,Yes,No,No,Covered,No,Yes,15974972,11362
PROP-11229,4,4,4086,Fully Furnished,Yes,No,Yes,Yes,Private Garage,Yes,Yes,61960104,15164
PROP-11230,3,4,1941,Fully Furnished,No,Yes,Yes,Yes,Covered,Yes,Yes,21036558,10838
PROP-11231,3,4,1919,Fully Furnished,No,No,Yes,Yes,Covered,Yes,Yes,20654197,10763
PROP-11232,2,2,931,Semi-Furnished,No,Yes,No,Yes,Covered,Yes,Yes,8899429,9559
PROP-11233,3,4,1566,Semi-Furnished,No,No,No,No,Covered,Yes,No,12502944,7984
PROP-11234,3,4,1939,Unfurnished,No,Yes,Yes,Yes,Open,Yes,Yes,15358819,7921
PROP-11235,4,4,3957,Semi-Furnished,Yes,Yes,No,No,Private Garage,Yes,Yes,39538344,9992
PROP-11236,2,2,1367,Unfurnished,No,Yes,Yes,Yes,Open,Yes,Yes,12945490,9470
PROP-11237,5,5,8764,Unfurnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,81680480,9320
PROP-11238,4,4,4932,Semi-Furnished,Yes,Yes,No,No,Private Garage,Yes,Yes,58202532,11801
PROP-11239,2,3,1086,Semi-Furnished,Yes,Yes,No,No,Covered,Yes,Yes,9284214,8549
PROP-11240,5,5,6579,Unfurnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,70355826,10694
PROP-11241,4,5,4118,Fully Furnished,Yes,Yes,No,No,Private Garage,No,Yes,48954784,11888
PROP-11242,1,2,684,Unfurnished,No,Yes,Yes,Yes,Open,Yes,Yes,5878980,8595
PROP-11243,3,4,2335,Semi-Furnished,No,Yes,No,No,Covered,Yes,Yes,20097345,8607
PROP-11244,5,5,9881,Semi-Furnished,Yes,Yes,No,Yes,Covered,Yes,Yes,90816271,9191
PROP-11245,3,4,2386,Fully Furnished,No,Yes,No,No,Covered,Yes,Yes,23709682,9937
PROP-11246,1,1,621,Semi-Furnished,No,Yes,No,Yes,,Yes,Yes,4613409,7429
PROP-11247,5,5,6707,Fully Furnished,Yes,Yes,No,Yes,Private Garage,Yes,Yes,79021874,11782
PROP-11248,2,2,1227,Fully Furnished,No,Yes,No,No,Covered,Yes,Yes,15229524,12412
PROP-11249,4,4,2979,Semi-Furnished,Yes,Yes,No,No,Private Garage,Yes,Yes,40401198,13562
PROP-11250,4,5,3946,Unfurnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,47336216,11996
PROP-11251,3,4,1821,Unfurnished,No,Yes,No,Yes,Covered,Yes,Yes,20185785,11085
PROP-11252,2,2,1415,Unfurnished,No,Yes,No,Yes,Covered,Yes,Yes,15106540,10676
PROP-11253,1,2,702,Fully Furnished,Yes,Yes,No,No,Open,Yes,Yes,6775002,9651
PROP-11254,4,5,3702,Unfurnished,Yes,Yes,No,No,Covered,Yes,Yes,39196776,10588
PROP-11255,4,4,4791,Semi-Furnished,Yes,Yes,Yes,Yes,Private Garage,Yes,Yes,59724606,12466
PROP-11256,3,4,2267,Unfurnished,Yes,Yes,No,Yes,Open,Yes,Yes,17292676,7628
PROP-11257,3,4,2537,Semi-Furnished,No,Yes,No,Yes,Open,Yes,Yes,22797482,8986
PROP-11258,3,3,1571,Semi-Furnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,14255254,9074
PROP-11259,2,2,1005,Unfurnished,Yes,Yes,No,No,Open,No,Yes,10192710,10142
PROP-11260,2,3,1245,Semi-Furnished,No,Yes,No,Yes,Covered,Yes,Yes,14183040,11392
PROP-11261,4,4,4596,Semi-Furnished,Yes,Yes,No,No,Covered,Yes,Yes,51636060,11235
PROP-11262,2,2,1054,Unfurnished,No,Yes,Yes,Yes,Open,Yes,Yes,7813302,7413
PROP-11263,3,3,1618,Unfurnished,No,Yes,No,No,Open,No,Yes,16830436,10402
PROP-11264,3,4,1815,Semi-Furnished,No,Yes,No,Yes,Covered,No,Yes,15048165,8291
PROP-11265,2,3,1429,Fully Furnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,18146871,12699
PROP-11266,5,5,9519,Unfurnished,Yes,No,Yes,Yes,Covered,Yes,Yes,98588283,10357
PROP-11267,3,4,1833,Semi-Furnished,No,No,Yes,Yes,Covered,Yes,Yes,20549763,11211
PROP-11268,1,2,526,Semi-Furnished,No,Yes,No,No,Open,Yes,Yes,5066432,9632
PROP-11269,1,1,669,Fully Furnished,No,Yes,No,No,,Yes,Yes,7008444,10476
PROP-11270,3,4,2205,Semi-Furnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,20896785,9477
PROP-11271,2,3,1195,Unfurnished,No,Yes,No,No,Covered,Yes,Yes,11271240,9432
PROP-11272,2,2,927,Semi-Furnished,Yes,Yes,No,Yes,Covered,Yes,No,7309395,7885
PROP-11273,1,2,810,Semi-Furnished,No,Yes,Yes,Yes,Open,Yes,Yes,7481970,9237
PROP-11274,3,3,1929,Semi-Furnished,No,Yes,Yes,Yes,Open,Yes,Yes,17058147,8843
PROP-11275,4,4,4488,Unfurnished,Yes,Yes,No,Yes,Private Garage,No,Yes,57320736,12772
PROP-11276,3,3,2136,Fully Furnished,No,Yes,Yes,Yes,Covered,Yes,Yes,21567192,10097
PROP-11277,2,2,1311,Unfurnished,No,Yes,Yes,Yes,Open,Yes,Yes,11239203,8573
PROP-11278,2,2,1302,Fully Furnished,No,Yes,Yes,Yes,Open,Yes,Yes,15325842,11771
PROP-11279,2,3,1098,Fully Furnished,No,Yes,No,No,Open,Yes,Yes,8684082,7909
PROP-11280,2,3,1031,Fully Furnished,Yes,Yes,No,No,Open,Yes,Yes,12622533,12243
PROP-11281,5,6,6634,Unfurnished,Yes,Yes,Yes,Yes,Private Garage,Yes,Yes,67985232,10248
PROP-11282,3,3,1697,Unfurnished,No,Yes,No,Yes,Covered,Yes,Yes,15018450,8850
PROP-11283,2,2,1066,Fully Furnished,No,Yes,No,No,Covered,Yes,Yes,11917880,11180
PROP-11284,2,2,949,Semi-Furnished,No,Yes,No,No,Covered,Yes,No,7708727,8123
PROP-11285,4,5,4903,Unfurnished,Yes,Yes,No,No,Covered,Yes,Yes,53241677,10859
PROP-11286,5,5,7516,Unfurnished,Yes,Yes,No,No,Private Garage,Yes,Yes,93168336,12396
PROP-11287,5,5,6816,Fully Furnished,Yes,Yes,No,Yes,Private Garage,Yes,Yes,89739456,13166
PROP-11288,4,4,3187,Fully Furnished,Yes,Yes,Yes,Yes,Private Garage,Yes,Yes,42431718,13314
PROP-11289,3,3,1935,Semi-Furnished,No,Yes,Yes,Yes,Covered,Yes,Yes,21445605,11083
PROP-11290,4,4,4051,Semi-Furnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,46230012,11412
PROP-11291,3,3,2503,Fully Furnished,No,Yes,No,Yes,Open,Yes,Yes,26018685,10395
PROP-11292,5,6,6131,Semi-Furnished,Yes,No,No,Yes,Private Garage,Yes,Yes,77275124,12604
PROP-11293,3,3,1705,Semi-Furnished,No,Yes,No,Yes,Covered,Yes,Yes,15111415,8863
PROP-11294,1,2,727,Fully Furnished,Yes,Yes,No,No,Open,Yes,No,5017754,6902
PROP-11295,2,2,1337,Fully Furnished,No,Yes,No,Yes,Covered,Yes,Yes,14162841,10593
PROP-11296,4,4,4087,Fully Furnished,Yes,Yes,No,No,Private Garage,Yes,Yes,52248208,12784
PROP-11297,4,4,2892,Fully Furnished,Yes,Yes,No,Yes,Private Garage,Yes,Yes,38012448,13144
PROP-11298,5,5,9223,Unfurnished,Yes,Yes,Yes,Yes,Private Garage,Yes,Yes,102126279,11073
PROP-11299,3,4,2419,Unfurnished,Yes,Yes,No,No,Covered,Yes,Yes,23865854,9866
PROP-11300,3,4,2131,Fully Furnished,No,No,No,No,Covered,Yes,Yes,23871462,11202
PROP-11301,3,3,2573,Unfurnished,No,Yes,No,No,Covered,No,Yes,20280386,7882
PROP-11302,5,5,9114,Fully Furnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,114098166,12519
PROP-11303,4,5,3004,Unfurnished,Yes,Yes,No,No,Private Garage,Yes,Yes,37556008,12502
PROP-11304,3,3,2533,Unfurnished,No,Yes,No,No,Open,Yes,Yes,20152548,7956
PROP-11305,2,3,1403,Unfurnished,Yes,Yes,No,Yes,Open,Yes,Yes,12113502,8634
PROP-11306,4,5,4736,Fully Furnished,Yes,Yes,No,No,Private Garage,Yes,Yes,52124416,11006
PROP-11307,3,3,2509,Unfurnished,Yes,Yes,No,Yes,Covered,Yes,Yes,27654198,11022
PROP-11308,2,2,1291,Semi-Furnished,No,Yes,Yes,Yes,Covered,Yes,Yes,13870504,10744
PROP-11309,5,5,7140,Unfurnished,Yes,Yes,No,No,Private Garage,Yes,Yes,75634020,10593
PROP-11310,2,2,953,Unfurnished,No,No,No,No,Covered,Yes,Yes,7570632,7944
PROP-11311,2,3,957,Unfurnished,No,No,Yes,Yes,Covered,Yes,Yes,11222739,11727
PROP-11312,4,5,4846,Unfurnished,Yes,Yes,No,No,Covered,No,Yes,44050140,9090
PROP-11313,4,4,3380,Unfurnished,Yes,Yes,No,Yes,Private Garage,Yes,Yes,44805280,13256
PROP-11314,2,2,1273,Fully Furnished,No,Yes,No,No,Covered,Yes,Yes,16130183,12671
PROP-11315,4,5,3720,Semi-Furnished,Yes,Yes,No,Yes,Covered,No,No,39242280,10549
PROP-11316,2,3,928,Unfurnished,Yes,Yes,No,Yes,Open,Yes,No,7174368,7731
PROP-11317,3,4,2153,Fully Furnished,No,Yes,No,No,Covered,No,Yes,25482908,11836
PROP-11318,2,2,1379,Fully Furnished,No,Yes,Yes,Yes,Covered,Yes,Yes,16716238,12122
PROP-11319,2,2,991,Fully Furnished,No,Yes,Yes,Yes,Open,No,Yes,11554069,11659
PROP-11320,1,1,750,Semi-Furnished,No,Yes,No,Yes,Open,Yes,Yes,4902750,6537
PROP-11321,5,5,8600,Fully Furnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,103526800,12038
PROP-11322,4,4,3053,Fully Furnished,Yes,Yes,No,No,Covered,Yes,Yes,30453675,9975
PROP-11323,3,4,2105,Unfurnished,No,Yes,No,Yes,Covered,Yes,Yes,18652405,8861
PROP-11324,2,2,1349,Semi-Furnished,No,Yes,No,Yes,Covered,Yes,Yes,9703357,7193
PROP-11325,3,3,2189,Unfurnished,Yes,No,No,No,Open,Yes,Yes,19497423,8907
PROP-11326,2,2,1177,Semi-Furnished,No,Yes,No,Yes,Covered,Yes,Yes,9943296,8448
PROP-11327,3,4,2554,Semi-Furnished,No,Yes,No,Yes,Open,Yes,No,18782116,7354
PROP-11328,4,5,3286,Semi-Furnished,Yes,Yes,No,No,Private Garage,Yes,Yes,40062912,12192
PROP-11329,3,3,1707,Fully Furnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,24589335,14405
PROP-11330,1,1,506,Unfurnished,No,No,No,No,,Yes,No,2523422,4987
PROP-11331,4,4,4266,Semi-Furnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,49434408,11588
PROP-11332,3,3,1932,Semi-Furnished,No,Yes,Yes,Yes,Covered,Yes,Yes,23777124,12307
PROP-11333,4,4,3094,Unfurnished,Yes,Yes,Yes,Yes,Private Garage,Yes,No,26048386,8419
PROP-11334,2,2,973,Semi-Furnished,No,Yes,No,Yes,Covered,Yes,Yes,7442477,7649
PROP-11335,1,2,532,Unfurnished,Yes,Yes,No,No,Open,Yes,Yes,4420388,8309
PROP-11336,2,3,1025,Fully Furnished,No,Yes,No,No,Open,Yes,Yes,8651000,8440
PROP-11337,3,3,1893,Unfurnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,19821603,10471
PROP-11338,3,3,1699,Unfurnished,No,No,Yes,Yes,Covered,Yes,Yes,18976131,11169
PROP-11339,3,4,1564,Unfurnished,No,Yes,No,No,Covered,Yes,Yes,16798924,10741
PROP-11340,3,3,2497,Fully Furnished,No,Yes,Yes,Yes,Open,No,Yes,25322077,10141
PROP-11341,5,6,8026,Unfurnished,Yes,Yes,No,No,Private Garage,Yes,Yes,81014444,10094
PROP-11342,4,5,3951,Unfurnished,Yes,Yes,Yes,Yes,Private Garage,Yes,Yes,50233014,12714
PROP-11343,5,6,9800,Fully Furnished,Yes,Yes,No,No,Private Garage,No,Yes,122892000,12540
PROP-11344,3,4,2245,Fully Furnished,No,Yes,No,No,Open,Yes,Yes,25534630,11374
PROP-11345,3,3,2243,Semi-Furnished,No,Yes,No,Yes,Open,Yes,No,18358955,8185
PROP-11346,4,4,4309,Unfurnished,Yes,Yes,No,Yes,Covered,Yes,Yes,49975782,11598
PROP-11347,2,2,1432,Fully Furnished,No,Yes,No,Yes,Open,Yes,No,13077024,9132
PROP-11348,3,4,2256,Fully Furnished,No,Yes,No,No,Covered,Yes,Yes,23638368,10478
PROP-11349,2,2,1285,Semi-Furnished,No,Yes,Yes,Yes,Covered,Yes,Yes,10837690,8434
PROP-11350,4,4,2856,Unfurnished,Yes,Yes,Yes,Yes,Private Garage,Yes,No,26683608,9343
PROP-11351,5,6,8851,Semi-Furnished,Yes,Yes,Yes,Yes,Private Garage,Yes,Yes,123860894,13994
PROP-11352,5,5,5700,Fully Furnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,65698200,11526
PROP-11353,3,3,2224,Fully Furnished,No,Yes,No,Yes,Open,Yes,No,16150688,7262
PROP-11354,2,2,1318,Fully Furnished,No,No,Yes,Yes,Open,Yes,Yes,15121414,11473
PROP-11355,2,2,1408,Fully Furnished,No,Yes,No,No,Open,Yes,Yes,14393984,10223
PROP-11356,2,2,1409,Unfurnished,No,Yes,Yes,Yes,Covered,Yes,Yes,16041465,11385
PROP-11357,2,3,1263,Semi-Furnished,No,Yes,No,Yes,Covered,Yes,Yes,13879107,10989
PROP-11358,3,3,2163,Fully Furnished,No,Yes,No,Yes,Covered,Yes,No,16058112,7424
PROP-11359,2,3,1093,Semi-Furnished,No,Yes,No,No,Covered,Yes,Yes,9216176,8432
PROP-11360,2,3,1093,Fully Furnished,Yes,Yes,No,No,Covered,No,Yes,14170745,12965
PROP-11361,4,5,3631,Fully Furnished,Yes,Yes,Yes,Yes,Private Garage,Yes,Yes,42744132,11772
PROP-11362,3,3,2049,Fully Furnished,No,Yes,No,No,Covered,Yes,Yes,22383276,10924
PROP-11363,5,6,8459,Fully Furnished,Yes,No,No,Yes,Private Garage,Yes,Yes,103842684,12276
PROP-11364,2,3,1023,Fully Furnished,No,Yes,No,Yes,Covered,Yes,Yes,11360415,11105
PROP-11365,3,3,2007,Unfurnished,No,Yes,No,Yes,Covered,Yes,Yes,16461414,8202
PROP-11366,4,4,3179,Semi-Furnished,Yes,Yes,No,No,Covered,Yes,Yes,39670741,12479
PROP-11367,3,4,2210,Unfurnished,Yes,Yes,No,Yes,Covered,Yes,Yes,25496770,11537
PROP-11368,3,3,2322,Unfurnished,No,No,Yes,Yes,Covered,Yes,Yes,26027298,11209
PROP-11369,5,5,7678,Unfurnished,Yes,Yes,No,No,Covered,Yes,Yes,82576890,10755
PROP-11370,2,2,1388,Unfurnished,No,No,Yes,Yes,Open,Yes,Yes,14604536,10522
PROP-11371,3,3,1860,Unfurnished,No,Yes,No,No,Open,Yes,No,16388460,8811
PROP-11372,4,4,3980,Unfurnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,51732040,12998
PROP-11373,3,3,2563,Fully Furnished,No,Yes,No,No,Open,Yes,Yes,30097309,11743
PROP-11374,1,2,803,Unfurnished,No,Yes,No,No,,Yes,Yes,6794183,8461
PROP-11375,4,5,3876,Semi-Furnished,Yes,Yes,Yes,Yes,Private Garage,Yes,Yes,53306628,13753
PROP-11376,4,4,2945,Unfurnished,Yes,Yes,No,No,Covered,Yes,Yes,27571090,9362
PROP-11377,2,2,1282,Fully Furnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,13671248,10664
PROP-11378,1,1,759,Semi-Furnished,No,Yes,Yes,Yes,,Yes,Yes,7567989,9971
PROP-11379,5,5,9324,Semi-Furnished,Yes,Yes,No,No,Covered,Yes,Yes,78983604,8471
PROP-11380,5,5,8185,Unfurnished,Yes,Yes,Yes,Yes,Private Garage,Yes,Yes,83560665,10209
PROP-11381,3,4,2103,Unfurnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,22758666,10822
PROP-11382,2,3,1430,Unfurnished,No,Yes,Yes,Yes,Covered,Yes,Yes,16632330,11631
PROP-11383,3,3,2141,Unfurnished,No,Yes,No,Yes,Covered,Yes,Yes,23632358,11038
PROP-11384,1,2,826,Unfurnished,No,Yes,No,No,Open,Yes,Yes,7828002,9477
PROP-11385,5,6,9870,Semi-Furnished,Yes,Yes,No,Yes,Covered,Yes,Yes,105401730,10679
PROP-11386,2,2,1154,Semi-Furnished,No,Yes,No,Yes,Covered,Yes,Yes,11900048,10312
PROP-11387,3,3,2088,Fully Furnished,Yes,No,No,Yes,Open,Yes,Yes,24901488,11926
PROP-11388,3,4,2567,Semi-Furnished,No,Yes,Yes,Yes,Open,Yes,Yes,30123745,11735
PROP-11389,3,3,1963,Fully Furnished,No,Yes,Yes,Yes,Open,Yes,Yes,23135918,11786
PROP-11390,2,2,1160,Semi-Furnished,No,Yes,Yes,Yes,Covered,Yes,No,12054720,10392
